=> creating model 'resnet34'
=> parameter : Namespace(arch='resnet34', batch_size=128, data='/home/user/winycg/dataset/ImageNet', epoch_prune=1, get_small=True, layer_begin=3, layer_end=3, layer_inter=1, lr=0.1, prefix='2021-12-26-443', print_freq=5, rate=0.9, resume='/home/user/clh/momentum_pruning/logs/resnet34-rate-0.6//checkpoint.resnet34.2021-12-25-6993.pth.tar', save_dir='./small/resnet34/', skip_downsample=1, use_cuda=True, workers=12)
Compress Rate: 0.9
Layer Begin: 3
Layer End: 3
Layer Inter: 1
Epoch prune: 1
Skip downsample : 1
=> loading checkpoint '/home/user/clh/momentum_pruning/logs/resnet34-rate-0.6//checkpoint.resnet34.2021-12-25-6993.pth.tar'
=> loaded checkpoint '/home/user/clh/momentum_pruning/logs/resnet34-rate-0.6//checkpoint.resnet34.2021-12-25-6993.pth.tar' (epoch 100)
Test: [0/391]	Time 2.943 (2.943)	Loss 0.5550 (0.5550)	Prec@1 88.281 (88.281)	Prec@5 96.094 (96.094)
Test: [160/391]	Time 0.105 (0.144)	Loss 0.8851 (0.8320)	Prec@1 76.562 (77.868)	Prec@5 92.969 (94.439)
Test: [165/391]	Time 0.095 (0.147)	Loss 1.4277 (0.8534)	Prec@1 64.062 (77.400)	Prec@5 84.375 (94.207)
Test: [170/391]	Time 0.106 (0.145)	Loss 1.7018 (0.8630)	Prec@1 61.719 (77.239)	Prec@5 87.500 (94.102)
Test: [175/391]	Time 0.079 (0.143)	Loss 0.6828 (0.8748)	Prec@1 83.594 (76.980)	Prec@5 93.750 (93.954)
Test: [180/391]	Time 0.091 (0.146)	Loss 1.9123 (0.8911)	Prec@1 53.125 (76.653)	Prec@5 83.594 (93.715)
Test: [185/391]	Time 0.082 (0.144)	Loss 0.8619 (0.9043)	Prec@1 78.906 (76.428)	Prec@5 92.188 (93.527)
Test: [190/391]	Time 0.080 (0.144)	Loss 1.9637 (0.9245)	Prec@1 57.812 (75.973)	Prec@5 85.156 (93.329)
Test: [195/391]	Time 0.084 (0.143)	Loss 2.0399 (0.9425)	Prec@1 57.812 (75.654)	Prec@5 81.250 (93.088)
Test: [200/391]	Time 0.089 (0.142)	Loss 1.1177 (0.9554)	Prec@1 68.750 (75.338)	Prec@5 92.188 (92.934)
Test: [205/391]	Time 0.089 (0.141)	Loss 1.4555 (0.9676)	Prec@1 60.938 (75.023)	Prec@5 88.281 (92.772)
Test: [210/391]	Time 0.092 (0.139)	Loss 1.2577 (0.9756)	Prec@1 71.094 (74.867)	Prec@5 89.062 (92.680)
Test: [215/391]	Time 0.088 (0.140)	Loss 1.0601 (0.9821)	Prec@1 72.656 (74.718)	Prec@5 91.406 (92.593)
Test: [220/391]	Time 0.109 (0.139)	Loss 0.6251 (0.9847)	Prec@1 82.031 (74.685)	Prec@5 96.875 (92.520)
Test: [225/391]	Time 0.096 (0.140)	Loss 0.8555 (0.9841)	Prec@1 73.438 (74.706)	Prec@5 92.188 (92.516)
Test: [230/391]	Time 0.087 (0.139)	Loss 1.9170 (0.9983)	Prec@1 58.594 (74.428)	Prec@5 78.906 (92.340)
Test: [235/391]	Time 0.081 (0.138)	Loss 1.1643 (1.0079)	Prec@1 73.438 (74.272)	Prec@5 91.406 (92.207)
Test: [240/391]	Time 0.091 (0.137)	Loss 1.1955 (1.0062)	Prec@1 72.656 (74.378)	Prec@5 89.062 (92.188)
Test: [245/391]	Time 0.078 (0.136)	Loss 0.8698 (1.0182)	Prec@1 78.125 (74.047)	Prec@5 90.625 (92.010)
Test: [250/391]	Time 0.079 (0.137)	Loss 0.7752 (1.0290)	Prec@1 78.906 (73.739)	Prec@5 89.844 (91.861)
Test: [255/391]	Time 0.087 (0.136)	Loss 1.5429 (1.0387)	Prec@1 67.969 (73.590)	Prec@5 85.938 (91.708)
Test: [260/391]	Time 0.617 (0.138)	Loss 1.2506 (1.0477)	Prec@1 67.969 (73.360)	Prec@5 89.062 (91.628)
Test: [265/391]	Time 0.096 (0.137)	Loss 0.8387 (1.0509)	Prec@1 80.469 (73.317)	Prec@5 93.750 (91.588)
Test: [270/391]	Time 0.082 (0.136)	Loss 1.7785 (1.0560)	Prec@1 53.906 (73.172)	Prec@5 84.375 (91.539)
Test: [275/391]	Time 0.089 (0.137)	Loss 1.5543 (1.0592)	Prec@1 64.062 (73.126)	Prec@5 89.844 (91.508)
Test: [280/391]	Time 0.091 (0.136)	Loss 1.3398 (1.0642)	Prec@1 64.062 (73.023)	Prec@5 86.719 (91.448)
Test: [285/391]	Time 0.111 (0.136)	Loss 1.9150 (1.0723)	Prec@1 60.938 (72.940)	Prec@5 75.000 (91.311)
Test: [290/391]	Time 0.082 (0.136)	Loss 1.7630 (1.0784)	Prec@1 50.000 (72.796)	Prec@5 85.938 (91.205)
Test: [295/391]	Time 0.089 (0.135)	Loss 0.7658 (1.0828)	Prec@1 82.031 (72.701)	Prec@5 93.750 (91.126)
Test: [300/391]	Time 0.098 (0.135)	Loss 1.1785 (1.0893)	Prec@1 75.781 (72.612)	Prec@5 89.062 (91.038)
Test: [305/391]	Time 0.091 (0.135)	Loss 1.1898 (1.0929)	Prec@1 65.625 (72.549)	Prec@5 90.625 (90.977)
Test: [310/391]	Time 0.093 (0.135)	Loss 1.4466 (1.0995)	Prec@1 64.062 (72.410)	Prec@5 89.062 (90.879)
Test: [315/391]	Time 0.077 (0.134)	Loss 1.4908 (1.1028)	Prec@1 67.969 (72.404)	Prec@5 85.156 (90.820)
Test: [320/391]	Time 0.382 (0.134)	Loss 0.8020 (1.1075)	Prec@1 84.375 (72.274)	Prec@5 93.750 (90.783)
Test: [325/391]	Time 0.080 (0.134)	Loss 1.0260 (1.1112)	Prec@1 72.656 (72.206)	Prec@5 90.625 (90.718)
Test: [330/391]	Time 0.083 (0.133)	Loss 1.8108 (1.1231)	Prec@1 57.812 (71.941)	Prec@5 79.688 (90.559)
Test: [335/391]	Time 0.114 (0.133)	Loss 1.7078 (1.1262)	Prec@1 60.938 (71.859)	Prec@5 79.688 (90.527)
Test: [340/391]	Time 0.111 (0.133)	Loss 0.9440 (1.1297)	Prec@1 70.312 (71.767)	Prec@5 92.969 (90.508)
Test: [345/391]	Time 0.083 (0.132)	Loss 2.3735 (1.1330)	Prec@1 49.219 (71.690)	Prec@5 72.656 (90.453)
Test: [350/391]	Time 0.090 (0.131)	Loss 1.1673 (1.1345)	Prec@1 72.656 (71.670)	Prec@5 88.281 (90.418)
Test: [355/391]	Time 0.101 (0.131)	Loss 2.1043 (1.1447)	Prec@1 40.625 (71.427)	Prec@5 86.719 (90.313)
Test: [360/391]	Time 0.097 (0.131)	Loss 1.6281 (1.1445)	Prec@1 57.812 (71.434)	Prec@5 85.938 (90.329)
Test: [365/391]	Time 0.092 (0.130)	Loss 1.1314 (1.1439)	Prec@1 73.438 (71.435)	Prec@5 90.625 (90.335)
Test: [370/391]	Time 0.095 (0.131)	Loss 1.0856 (1.1400)	Prec@1 67.188 (71.475)	Prec@5 96.094 (90.404)
Test: [375/391]	Time 0.076 (0.130)	Loss 2.3441 (1.1385)	Prec@1 46.094 (71.528)	Prec@5 74.219 (90.403)
Test: [380/391]	Time 0.361 (0.130)	Loss 0.9523 (1.1426)	Prec@1 75.000 (71.442)	Prec@5 93.750 (90.358)
Test: [385/391]	Time 0.086 (0.129)	Loss 0.6454 (1.1425)	Prec@1 74.219 (71.416)	Prec@5 94.531 (90.368)
Test: [390/391]	Time 0.254 (0.130)	Loss 2.1985 (1.1376)	Prec@1 40.000 (71.536)	Prec@5 80.000 (90.410)
 * Prec@1 71.536 Prec@5 90.410 Error@1 28.464
